date,tenor_years,source_file,observed,tp,risk_neutral
2020-02-29,10,inputs/tp_10y.png,6.125,0.25,5.875
2020-03-31,10,inputs/tp_10y.png,6.807692307692304,1.2980769230769216,5.509615384615382
2020-04-30,10,inputs/tp_10y.png,6.21634615384616,0.5817307692307736,5.634615384615387
2020-05-31,10,inputs/tp_10y.png,5.721153846153847,0.1923076923076934,5.528846153846153
2020-06-30,10,inputs/tp_10y.png,5.71875,0.5625,5.15625
2020-07-31,10,inputs/tp_10y.png,5.84855769230769,1.5144230769230695,4.33413461538462
2020-08-31,10,inputs/tp_10y.png,6.098557692307692,2.0721153846153832,4.026442307692308
2020-09-30,10,inputs/tp_10y.png,6.225961538461538,2.25,3.9759615384615383
2020-10-31,10,inputs/tp_10y.png,6.15625,2.125,4.03125
2020-11-30,10,inputs/tp_10y.png,6.0625,2.0625,4.0
